sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap
20.0,117.50670371946303,3000.8748547389896,1545.465486519036,4345.87485473899,1545.465486519036,0.124649963994683,1.2533609976642797,-3.9178635799160233,1.0,118,118,1.2533609976642797
30.0,87.51089267366548,3000.655302715213,1545.4273491681345,4345.655302715213,1545.4273491681345,0.1574823178650307,1.2612229710417413,-2.1221702643147418,1.0,174,174,1.2612229710417413
40.0,70.02614098631435,3000.5991695455473,1545.3659633327813,4345.599169545547,1545.3659633327813,0.17738133054333002,1.2599384414270445,-1.4074579764227515,1.0,229,229,1.2599384414270445
50.0,56.98201605143387,3000.8045306540916,1545.5033575004245,4345.804530654092,1545.5033575004245,0.1648079237967708,1.2582405626295745,-1.0312539227578839,1.0,288,288,1.2582405626295745
60.0,47.469183756183696,3000.8824440004573,1545.4996140238325,4345.882444000457,1545.4996140238325,0.167310930584166,1.2680842488531017,-0.7523783657243778,1.0,345,345,1.2680842488531017
70.0,40.48028351136527,3000.8938417637623,1545.6072488591324,4345.893841763762,1545.6072488591324,0.1778578182417166,1.2760186003852634,-0.6562657306777361,1.0,400,400,1.2760186003852634
80.0,34.220607528446806,3000.786321303254,1545.3610455847586,4345.786321303254,1545.3610455847586,0.17246169671424033,1.2670605556538452,-0.4849860930744611,1.0,459,459,1.2670605556538452
90.0,29.559679343030623,3000.6617220956614,1545.2698439175695,4345.661722095661,1545.2698439175695,0.1718320942296109,1.2770884727064082,-0.3721144982959102,1.0,516,516,1.2770884727064082
100.0,25.72109859218974,3001.367924909971,1545.6243592638352,4346.367924909971,1545.6243592638352,0.16337609142899093,1.250725502477862,-0.3186424631471077,1.0,577,577,1.250725502477862
110.0,22.88971745299931,3000.843551896864,1545.5889022722943,4345.843551896864,1545.5889022722943,0.18180488324270358,1.281416362010578,-0.25710805105620693,1.0,627,627,1.281416362010578
120.0,20.273882139218355,3000.80911124831,1544.8057816877617,4345.80911124831,1544.8057816877617,0.17918579974202112,1.3041753320310214,-0.21201167860134973,1.0,685,685,1.3041753320310214
130.0,18.31341076939561,3000.8508534854736,1545.3161667218394,4345.850853485474,1545.3161667218394,0.1906742157918649,1.3104620123777508,-0.1821581116257887,1.0,737,737,1.3104620123777508
140.0,16.52841304903954,3000.9778328079515,1545.2498055684093,4345.977832807952,1545.2498055684093,0.19302254805887414,1.3096589636741194,-0.16597849056891775,1.0,792,792,1.3096589636741194
150.0,14.903673812861294,3000.8013275318704,1545.5890529509056,4345.80132753187,1545.5890529509056,0.19745218439683157,1.3204931038853915,-0.14247852314712273,1.0,846,846,1.3204931038853915
160.0,13.364804007329742,3000.659039002806,1545.663497415926,4345.659039002806,1545.663497415926,0.19411058092502645,1.3185322824269419,-0.1271038146710144,1.0,904,904,1.3185322824269419
170.0,11.97001365025044,3000.97370961474,1545.6819534442782,4345.97370961474,1545.6819534442782,0.1896712827586649,1.3015478164362757,-0.11108261235564341,1.0,964,964,1.3015478164362757
180.0,10.679643289132521,3001.004193974599,1545.283745835477,4346.004193974599,1545.283745835477,0.17867825756805317,1.3091302419457187,-0.09704687229895458,1.0,1027,1027,1.3091302419457187
190.0,9.550536792307057,3000.564029629214,1545.385661914621,4345.564029629214,1545.385661914621,0.166767570933559,1.316065582428268,-0.0833040275871953,1.0,1093,1093,1.316065582428268
200.0,8.528597160335279,3000.8174491810696,1545.7503281938857,4345.81744918107,1545.7503281938857,0.14985825866836303,1.3253128885658354,-0.0717572399522027,1.0,1162,1162,1.3253128885658354
210.0,7.728262621489783,3000.7287972106515,1544.7196268016482,4345.7287972106515,1544.7196268016482,0.14772189547228726,1.3438666292566037,-0.0614131808431687,1.0,1222,1222,1.3438666292566037
220.0,7.023522839843367,3000.911348725592,1545.9330482314513,4345.911348725592,1545.9330482314513,0.14115596035833652,1.3334831314933115,-0.053515755398464725,1.0,1285,1285,1.3334831314933115
230.0,6.452990702064595,3001.2131849091506,1545.142177434848,4346.213184909151,1545.142177434848,0.14115596035833652,1.3334831314933115,-0.04628798612368615,1.0,1344,1344,1.3334831314933115
240.0,5.944314811533763,3000.8278295132927,1545.2226239923998,4345.827829513293,1545.2226239923998,0.14054970423090657,1.3418379399936198,-0.039964276945442245,1.0,1402,1402,1.3418379399936198
250.0,5.512905987480141,3000.392857035704,1545.9192197298626,4345.392857035704,1545.9192197298626,0.14054970423090657,1.3668211672836639,-0.03538224144932844,1.0,1461,1461,1.3668211672836639
260.0,5.079192516698067,3000.656246452156,1545.2158909410018,4345.656246452156,1545.2158909410018,0.13633150497031027,1.370366268460402,-0.031246994813800385,1.0,1523,1523,1.370366268460402
270.0,4.757274590810288,3001.1673037672754,1545.8157721902903,4346.167303767275,1545.8157721902903,0.13724444146382309,1.3632251874816244,-0.029183627497666304,1.0,1581,1581,1.3632251874816244
280.0,4.39400677263455,3000.705355523696,1546.844376377346,4345.705355523696,1546.844376377346,0.1272437659377456,1.3632251874816244,-0.02603260028161157,1.0,1649,1649,1.3632251874816244
290.0,4.12773940842237,3000.2607429430395,1546.6871644615123,4345.260742943039,1546.6871644615123,0.12817882206155484,1.3648993864746792,-0.024323778312954264,1.0,1707,1707,1.3648993864746792
300.0,3.862930958444067,3001.4955410133725,1545.8787466686333,4346.4955410133725,1545.8787466686333,0.13254135571263564,1.3940908865975514,-0.02192555462468671,1.0,1761,1761,1.3940908865975514
310.0,3.6294007636596897,3000.466155813987,1545.7871487413693,4345.466155813987,1545.7871487413693,0.12829521640384095,1.4222585592741535,-0.020111257730740725,1.0,1825,1825,1.4222585592741535
320.0,3.3473210361427146,3000.466155813987,1545.7871487413693,4345.466155813987,1545.7871487413693,0.11706179143463918,1.4041144052051466,-0.018048471173332675,1.0,1896,1896,1.4041144052051466
330.0,3.15093386740804,2999.796755877179,1545.1249094387986,4344.796755877179,1545.1249094387986,0.11706179143463918,1.3822537893239564,-0.016622393509900472,1.0,1955,1955,1.3822537893239564
340.0,2.969526953672245,3000.0090342837752,1546.7259685642157,4345.009034283776,1546.7259685642157,0.11706179143463918,1.401241873209397,-0.015021966215657866,1.0,2014,2014,1.401241873209397
350.0,2.8216910132441337,3000.120646206792,1545.3667531734652,4345.120646206792,1545.3667531734652,0.11867653165258639,1.3994709411996737,-0.011434873941363563,1.0,2072,2072,1.3994709411996737
360.0,2.6586388756919894,3000.120646206792,1545.3667531734652,4345.120646206792,1545.3667531734652,0.11867653165258639,1.3994709411996737,-0.009490393035047888,1.0,2131,2131,1.3994709411996737
370.0,2.4989185955952746,3000.9777358312062,1546.3531254932814,4345.977735831206,1546.3531254932814,0.11319230890601362,1.3943323660301148,-0.011844269098765542,1.0,2197,2197,1.3943323660301148
380.0,2.4296960102550074,2999.046282084971,1546.4437963720611,4344.046282084972,1546.4437963720611,0.11319230890601362,1.4198851761036677,-0.013194160201722331,1.0,2256,2256,1.4198851761036677
390.0,2.6868398216567315,3002.832799421468,1549.8213284548117,4347.832799421468,1549.8213284548117,0.1146466393527912,1.3585885584961592,-0.022179580059664687,1.0,2314,2314,1.3585885584961592
400.0,2.1166809564071403,3002.3964073571938,1547.795852377454,4347.396407357193,1547.795852377454,0.10580493825317142,1.3707182949403287,-0.009886270310998651,1.0,2385,2385,1.3707182949403287
410.0,2.0048792244706437,3000.772988862884,1547.2286996378157,4345.772988862884,1547.2286996378157,0.10580493825317142,1.38014430037976,-0.009656733331935858,1.0,2445,2445,1.38014430037976
420.0,1.904767688501101,3000.4749649515597,1546.2811658478875,4345.47496495156,1546.2811658478875,0.10841652852034989,1.3902903362180634,-0.009076666046813654,1.0,2501,2501,1.3902903362180634
430.0,1.8136134276819034,3000.4749649515597,1546.2811658478875,4345.47496495156,1546.2811658478875,0.11661409719864589,1.404975685880309,-0.008358307770386127,1.0,2548,2548,1.404975685880309
440.0,1.7466951350761764,3002.0253495406464,1547.355582933237,4347.025349540647,1547.355582933237,0.12008939039336543,1.385095612766512,-0.008215714898519482,1.0,2602,2602,1.385095612766512
450.0,1.6254092513920213,2999.141693780603,1547.8973214706743,4344.1416937806025,1547.8973214706743,0.10776780846032728,1.385095612766512,-0.007602700562295932,1.0,2680,2680,1.385095612766512
460.0,1.5385695027174084,2999.989108183239,1547.364786120196,4344.989108183239,1547.364786120196,0.10996601849056588,1.4356338829891597,-0.006851507770918735,1.0,2736,2736,1.4356338829891597
