amplitude,r_eff,n,x0,y0,ellip,theta_rad,fit_radius_px,purpose
0.2602703087601826,414.44025157691954,2.0588464543358658,1070.0159355398168,3057.888650284687,0.312346552055261,0.7509011045012155,2000.0,global NaN/WHT gap fill for isophote solver only
