schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,method_variant,primary_unit,record_type,method_id,quantity_family,quantity_name,value,uncertainty,unit,region_id,kmin,kmax,selected_for_final,qc_status,qc_reasons,calibration_applied,distance_computed
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,single_annulus_qc_selection_v1,apparent_sbf_magnitude,mbar_corrected,27.688483437429543,0.12039084399975797,AB mag,circular_inner_lit,0.01,0.25,False,PASS,all encoded checks passed,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,single_annulus_qc_selection_v1,apparent_sbf_magnitude,mbar_corrected,28.153782444418926,0.0958416744410496,AB mag,circular_inner_lit,0.03,0.25,False,PASS,all encoded checks passed,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,single_annulus_qc_selection_v1,apparent_sbf_magnitude,mbar_corrected,28.21842676820218,0.0958416744410496,AB mag,circular_inner_lit,0.04,0.25,True,PASS,all encoded checks passed,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,single_annulus_qc_selection_v1,apparent_sbf_magnitude,mbar_corrected,27.599357375080732,0.0977032665163531,AB mag,circular_outer_lit,0.01,0.25,False,FAIL,usable_fraction<0.50,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,single_annulus_qc_selection_v1,apparent_sbf_magnitude,mbar_corrected,27.97381169072495,0.0977032665163531,AB mag,circular_outer_lit,0.03,0.25,False,FAIL,usable_fraction<0.50,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,single_annulus_qc_selection_v1,apparent_sbf_magnitude,mbar_corrected,28.03971164116091,0.0977032665163531,AB mag,circular_outer_lit,0.04,0.25,False,FAIL,usable_fraction<0.50,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,color_valid_overlap_of_sbf_window_median_ratio_v1,color_index,F115W-F150W,0.045528854126179866,0.16046063934963736,AB mag,circular_inner_lit,,,True,PASS,all encoded checks passed,False,False
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,default,mixed_or_not_applicable,measurement,color_valid_overlap_of_sbf_window_median_ratio_v1,color_index,F115W-F150W,-0.12701166321717622,0.3285116977906587,AB mag,circular_outer_lit,,,False,FAIL,usable_fraction<0.50,False,False
