schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap,region_id
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,10.0,5.758576018387995,1079.9515514165666,2996.3492776776156,1079.9515514165666,3055.3492776776156,0.05619797543154127,2.1894283352148047,-0.16124465971256274,1.0,62,62,2.1894283352148047,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,20.0,4.670469811685958,1079.7977730380092,3000.1123168224017,1079.7977730380092,3059.1123168224017,0.14260234147866008,1.9929700225438818,-0.1614316468750241,1.0,117,117,1.9929700225438818,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,30.0,3.9497408550265836,1077.265597380996,2995.5976304811975,1077.265597380996,3054.5976304811975,0.14260234147866008,2.3984067356795564,-0.04366531748850081,1.0,176,176,2.3984067356795564,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,40.0,3.8300819629753287,1078.4007454094797,2997.456655456415,1078.4007454094797,3056.456655456415,0.26607217210550554,1.7920408137917296,-0.034476242741522944,1.0,216,216,1.7920408137917296,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,50.0,4.001379512696024,1078.9189373266615,2995.152827729409,1078.9189373266615,3054.152827729409,0.5466668830849369,1.7920408137917296,-0.044621783870504216,1.0,205,205,1.7920408137917296,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,60.0,2.979217710277461,1078.499732764768,3005.252201388942,1078.499732764768,3064.252201388942,0.14763798390845462,1.8627832455352478,-0.013941080421151782,1.0,405,405,1.8627832455352478,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,70.0,3.557122367704543,1078.9189373266615,2995.152827729409,1078.9189373266615,3054.152827729409,0.5466668830849369,1.7920408137917296,-0.029114060266257114,1.0,287,287,1.7920408137917296,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,80.0,3.2620979149464233,1078.9189373266615,2995.152827729409,1078.9189373266615,3054.152827729409,0.5466668830849369,1.7920408137917296,-0.030319046535545676,1.0,328,328,1.7920408137917296,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,90.0,2.94157814390168,1077.678637266257,3000.6670736568763,1077.678637266257,3059.6670736568763,0.4033657181407617,1.7920408137917296,-0.021118058581716878,1.0,432,432,1.7920408137917296,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,100.0,2.6817910611229094,1078.8124690996744,2995.0888341482428,1078.8124690996744,3054.0888341482428,0.36778123636607246,1.7713243334684798,-0.013147730005940961,1.0,496,496,1.7713243334684798,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,110.0,2.5706283466488773,1080.1444268640623,2999.166039892398,1080.1444268640623,3058.166039892398,0.3995559839809777,1.7685285948023615,-0.014477924470996778,1.0,530,530,1.7685285948023615,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,120.0,2.4352359238062555,1077.7320157843258,3000.7086615840367,1077.7320157843258,3059.7086615840367,0.4010833405870035,1.8722994502094965,-0.016257592738891526,1.0,578,578,1.8722994502094965,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,130.0,2.3263611477415598,1078.2429448373448,3000.8675523306906,1078.2429448373448,3059.8675523306906,0.4201434253700046,1.8722994502094965,-0.006436256440166219,1.0,614,614,1.8722994502094965,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,140.0,2.2114695226049252,1081.315289836872,3002.054225719686,1081.315289836872,3061.054225719686,0.4146052740808294,1.9150922315807892,-0.011634393059942263,1.0,665,665,1.9150922315807892,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,150.0,2.1552679308955907,1075.7512521084834,2999.392878931808,1075.7512521084834,3058.392878931808,0.4146052740808294,1.8403191270360595,-0.015414545775344705,1.0,713,713,1.8403191270360595,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,160.0,1.971059356202954,1078.1309329503213,3004.977507010446,1078.1309329503213,3063.977507010446,0.4146052740808294,1.8403191270360595,-0.012702749314186605,1.0,760,760,1.8403191270360595,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,170.0,1.8576383923519206,1080.1698749850536,2997.5965731517804,1080.1698749850536,3056.5965731517804,0.43661620385508404,1.8403191270360595,-0.008801422250219175,1.0,790,790,1.8403191270360595,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,180.0,1.7855673476052258,1081.814580056787,2998.2475453992024,1081.814580056787,3057.2475453992024,0.43661620385508404,1.8333187213673559,-0.00826565145894863,1.0,837,837,1.8333187213673559,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,190.0,1.7643897632175316,1075.4946385647515,3004.8517321681215,1075.4946385647515,3063.8517321681215,0.46451088746379277,1.9032788678727326,-0.009438336606196973,1.0,858,858,1.9032788678727326,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,200.0,1.6574084893773533,1080.135468232273,2997.559511884752,1080.135468232273,3056.559511884752,0.46451088746379277,1.8992489146534952,-0.008843043064036438,1.0,903,903,1.8992489146534952,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,210.0,1.5407896214968173,1081.0188266404393,2995.136672406965,1081.0188266404393,3054.136672406965,0.45796182380115413,1.8955686699157066,-0.004280725690708285,1.0,955,955,1.8955686699157066,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,220.0,1.5620588018067127,1077.377319135127,3008.0269737230406,1077.377319135127,3067.0269737230406,0.48467251221256985,1.8461215831941589,-0.009737030624123445,1.0,972,972,1.8461215831941589,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,230.0,1.4788658494331133,1079.2701477115472,3001.326690762168,1079.2701477115472,3060.326690762168,0.49272357004316286,1.8461215831941589,-0.0038140817730393673,1.0,1007,1007,1.8461215831941589,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,240.0,1.479105174615285,1078.1586669862513,3000.988948769865,1078.1586669862513,3059.988948769865,0.5145411848384408,1.8657967764086356,-0.007495772961421176,1.0,1024,1024,1.8657967764086356,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,250.0,1.4158066345902112,1078.1586669862513,3000.988948769865,1078.1586669862513,3059.988948769865,0.5145411848384408,1.8657967764086356,-0.006677862972159598,1.0,1066,1066,1.8657967764086356,
sbf-table-2,sbf-3.1,IC 3393,7763,058,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,260.0,1.3537138158071675,1078.1586669862513,3000.988948769865,1078.1586669862513,3059.988948769865,0.5145411848384408,1.8657967764086356,-0.006208460260740319,1.0,1109,1109,1.8657967764086356,
