sma,intens,x0_full,y0_full,eps,pa,node_origin,grad
20.0,503.78655576568895,8457.694695361806,3116.2423557601946,0.12168914193006279,1.7709278311948249,fitted,-12.335774094347602
30.0,380.4288148222129,8457.744039800607,3116.0918625743484,0.13955863633294244,1.7890900217697734,fitted,-10.044281924276063
40.0,302.9009172801677,8457.727001735457,3116.3512215492515,0.167841378516528,1.834534059779079,fitted,-6.871746256522623
50.0,242.99388969176047,8457.727001735457,3116.3512215492515,0.167841378516528,1.834534059779079,fitted,-5.14341872611259
60.0,200.03254275791588,8457.967084147826,3116.291926421958,0.16988369282668153,1.8339020588975343,fitted,-3.789966721124917
70.0,167.19455526926214,8457.854291639982,3116.5235762535285,0.17332112910202815,1.8604628667215117,fitted,-2.803141334830998
80.0,143.9697160612959,8457.771903060835,3116.3774553489834,0.18460623590177028,1.867442198263317,fitted,-2.10231896733612
90.0,125.14817592253974,8458.02000426159,3116.120974899212,0.1880191557572577,1.8686076561770584,fitted,-1.6327549071068532
100.0,111.31461791915885,8457.739879736948,3116.6279803156167,0.1920972963708879,1.8838121983378717,fitted,-1.30181698561884
110.0,99.11183621016293,8457.840490670573,3116.1751181791014,0.19868996098078104,1.889856271539812,fitted,-1.128132456148522
120.0,88.75196879618841,8457.689172856353,3116.5399736659488,0.19534159513701105,1.9039364927053315,fitted,-0.9788234564881811
130.0,79.53536708039931,8457.95640493425,3116.299064684265,0.19521266950986524,1.9091388454301492,fitted,-0.854100917722036
140.0,71.66995044174769,8458.079979239536,3116.001748257198,0.18998780577498528,1.891227140407448,fitted,-0.7063935322341628
150.0,65.40749643571606,8458.114365391204,3116.31535352865,0.19227331872517522,1.9150227771899686,fitted,-0.5911983379001239
160.0,59.84598368374521,8457.875838298047,3115.8536208762303,0.1967732814094285,1.9123215364710342,fitted,-0.5523118205456417
170.0,54.36126002480322,8457.62989561489,3116.333036685278,0.1893540587669194,1.9178561027855088,fitted,-0.5004253140216488
180.0,49.837477403312235,8457.777493842563,3117.0241757439157,0.186606560582232,1.914956109336454,fitted,-0.42237381203765556
190.0,45.91378378405011,8457.914219978193,3116.568411640977,0.1863716100352609,1.9312036611732608,fitted,-0.3713458556859049
200.0,42.41056028959414,8457.756971665422,3116.0610055506995,0.1818489281665655,1.9455744663242123,fitted,-0.3282885247869306
210.0,39.3480132883115,8457.544227155735,3116.35948257242,0.17883482518025717,1.9362316266226633,fitted,-0.2855100847987302
220.0,36.700358593619534,8457.981370953248,3115.8113148826374,0.1760909515800028,1.949306608907508,fitted,-0.24198117466717442
230.0,34.50838979496801,8458.47162949063,3116.875927244859,0.183800009316012,1.9690150571160894,fitted,-0.22644958591002365
240.0,32.17136687541906,8457.908939314544,3116.499329431459,0.1743002217942307,1.9534088169936417,fitted,-0.18821483064990635
250.0,30.744093181969884,8458.5382711817,3116.409945142699,0.18235572368526587,1.9816668869275014,fitted,-0.1620151584924951
260.0,28.93106370556916,8457.79034351535,3116.632193581884,0.17556102760405534,1.9816668869275014,fitted,-0.16757673407312534
270.0,27.392558500507377,8457.618184723162,3117.672568186073,0.17859119077149982,1.9916519172995806,fitted,-0.13453008075481526
280.0,26.240462090472853,8457.911503169973,3116.332450860695,0.1818820681193905,1.992900476414799,fitted,-0.12137957098345727
290.0,24.964967080838232,8457.911503169973,3116.332450860695,0.1768629666424317,1.992900476414799,fitted,-0.11395845640916172
300.0,23.96129296228962,8458.165266402946,3115.767400829846,0.17897228286138117,1.98821574273223,fitted,-0.10642440851281325
310.0,22.836478910581967,8458.154354405327,3115.407438751151,0.17799474750365385,2.0089282962446555,fitted,-0.0956045302795296
