label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
5258,6607.192446765769,1150.2314182402572,2489,286643.1118534878,286643.1118534878,286643.1118534878,351.4908996030352,815.5064958359239,0.0065695852499863166,14.356220740745016,True
5259,6585.637850467289,1173.9415887850466,428,18683.23673686385,18683.23673686385,18683.23673686385,145.75502002482457,128.18245802910786,0.00042820186989610986,17.32094422362165,True
5268,6003.421360643745,1256.3584491587417,1367,7726.944222204387,7726.944222204387,7726.944222204387,23.245193113603424,332.4104120985972,0.00017709415189299017,18.27955507253317,True
283,6843.181347150259,311.95854922279796,386,5099.643950358033,5099.643950358033,5099.643950358033,12.742452525653754,400.20898175537013,0.00011687894908696875,18.730724877282302,True
4039,6120.074935400517,2640.8682170542634,387,4594.660348497331,4594.660348497331,4594.660348497331,6.868334676097685,668.962793046048,0.00010530520918156078,18.843940984374296,True
5397,6029.7829209896245,2557.200319233839,1253,4102.676432587206,4102.676432587206,4102.676432587206,12.374173754859955,331.55154549012866,9.40294096122144e-05,18.966906349062977,True
5288,6755.841968911917,2028.2512953367875,386,2696.9435237795115,2696.9435237795115,2696.9435237795115,11.432845864064994,235.89433075944595,6.181135935659294e-05,19.4223948855088,True
5265,6574.551724137931,1207.4137931034484,116,2531.642202049494,2531.642202049494,2531.642202049494,75.88057821097915,33.363506996618945,5.802281157667687e-05,19.49106869897102,True
5223,5846.703349282297,371.0861244019139,627,1934.7990420684218,1934.7990420684218,1934.7990420684218,6.361960195537356,304.1199540081374,4.434373868700274e-05,19.782984856431852,True
5260,6639.603448275862,1166.4655172413793,58,1877.119372203946,1877.119372203946,1877.119372203946,53.65567141333955,34.984547257706446,4.302177596508175e-05,19.81584478637752,True
2217,6339.795031055901,1623.7267080745341,161,1333.938990779221,1333.938990779221,1333.938990779221,17.02549061217928,78.34951844647463,3.057260250050615e-05,20.186734597964463,True
1767,6645.526315789473,1171.4473684210527,38,1021.8584212511778,1021.8584212511778,1021.8584212511778,43.43036059522583,23.52866536787419,2.3420015113627986e-05,20.476097694783483,True
2341,6481.164179104478,1781.0149253731342,67,963.120024047792,963.120024047792,963.120024047792,9.160565975851407,105.13761121165628,2.2073787376355725e-05,20.540373484945015,True
1264,7036.067796610169,843.5254237288135,59,872.5224502310157,872.5224502310157,872.5224502310157,9.159901248478121,95.25456951579926,1.999737786216004e-05,20.6476329899538,True
1946,6667.05,1298.1,20,834.981089502573,834.981089502573,834.981089502573,31.50769514555005,26.500862270165154,1.9136965874196227e-05,20.69538291623347,True
1108,6673.464285714286,754.3571428571429,28,781.4535851180553,781.4535851180553,781.4535851180553,15.79046089144377,49.488966186002486,1.7910166803396138e-05,20.767316545786795,True
2192,6053.865384615385,1573.5576923076924,52,677.6996609270573,677.6996609270573,677.6996609270573,5.050178320700117,134.19321415824902,1.5532226354780798e-05,20.921981344793327,True
5261,6635.36,1175.24,25,675.8114448860288,675.8114448860288,675.8114448860288,35.22667407989502,19.184650908378995,1.5488950253807304e-05,20.925010659941602,True
