schema_version,pipeline_version,target_id,program_id,observation_id,signal_filter,color_filter,record_type,method_id,method_variant,quantity_family,quantity_name,primary_unit,sma,intens,x0_crop,y0_crop,x0_full,y0_full,eps,pa,grad,real_data_frac,sampled_real,sampled_total,pa_unwrap,region_id
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,10.0,5.645857138257008,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,0.04071401457489913,1.0,59,59,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,20.0,6.066952165965041,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.0032596282342907124,1.0,118,118,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,30.0,6.086797102205441,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.022913354519418228,1.0,177,177,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,40.0,15.89884235436409,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-2.4320844224515024,1.0,235,235,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,50.0,5.098842033120359,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.04874478169674354,1.0,294,294,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,60.0,4.57822517212021,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.02130938512807345,1.0,353,353,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,70.0,4.286684903148445,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.03444858219774728,1.0,411,411,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,80.0,3.8897018291361523,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.013686461806746096,1.0,470,470,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,90.0,3.8163352648934987,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.02098661821954595,1.0,529,529,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,100.0,3.636598110724685,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.012139307899768024,1.0,587,587,2.996711524166743,
sbf-table-2,sbf-3.1,NGC 4506,7763,040,F150W,F115W,07_isophotes:accepted_fitted_points,photutils_multistart_v1,default,accepted_isophote_geometry,accepted_isophote_geometry,mixed_or_not_applicable,110.0,3.514911342689402,1078.5775509013388,3000.9939067906053,1078.5775509013388,3058.9939067906053,0.13279429849774088,2.996711524166743,-0.012287515142266617,1.0,646,646,2.996711524166743,
