label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_jy,mag_ab
13565,8009.452865064695,1063.974121996303,541,11250.651208890999,11250.651208890999,11250.651208890999,0.00025781030069624023,17.871814958763533
12282,7888.306629834255,2014.6878453038673,362,6534.2689563349895,6534.2689563349895,6534.2689563349895,0.00014973371880301018,18.46176659501982
923,8909.854237288135,602.3457627118644,295,3986.4927471129454,3986.4927471129454,3986.4927471129454,9.135105824313236e-05,18.998281665433833
13859,8212.05421686747,1126.9698795180723,166,3145.6464511604004,3145.6464511604004,3145.6464511604004,7.208294368034753e-05,19.255484337800493
152,7851.429347826087,284.429347826087,184,3097.0717282623423,3097.0717282623423,3097.0717282623423,7.096984687518763e-05,19.272380951796066
38,7999.644444444444,178.61481481481482,135,1973.3163566065846,1973.3163566065846,1973.3163566065846,4.521882989879841e-05,19.761767321855842
13015,8821.350318471337,3065.2993630573246,157,1916.3467456066533,1916.3467456066533,1916.3467456066533,4.3913363017838376e-05,19.79357387738268
390,7141.191780821918,415.2260273972603,146,1770.7849541264645,1770.7849541264645,1770.7849541264645,4.057779349971712e-05,19.879344553054356
12349,8717.348837209302,2034.6976744186047,86,1727.420661855655,1727.420661855655,1727.420661855655,3.958409446645742e-05,19.906263836324108
13069,8009.763485477179,716.6016597510373,241,1704.4188617152054,1704.4188617152054,1704.4188617152054,3.905700488731575e-05,19.920818282121346
4296,7341.75,1038.4568965517242,116,1610.6856089723544,1610.6856089723544,1610.6856089723544,3.690909383521825e-05,19.98223216515839
11035,7216.63309352518,1778.1690647482014,278,1571.4516529211328,1571.4516529211328,1571.4516529211328,3.601004205419111e-05,20.00900655088037
14018,8617.223300970874,1157.9708737864078,103,1398.0686019216605,1398.0686019216605,1398.0686019216605,3.203694434776851e-05,20.135937905264466
1921,8117.120879120879,774.5494505494505,91,1354.8157837427577,1354.8157837427577,1354.8157837427577,3.104579975945788e-05,20.17005849221492
13436,8688.570512820514,1019.5705128205128,156,1340.1163261379393,1340.1163261379393,1340.1163261379393,3.07089595610723e-05,20.181902865979147
15655,8258.412790697674,1663.2848837209303,172,1318.7033392323476,1318.7033392323476,1318.7033392323476,3.0218277867147542e-05,20.19939134637351
73,8766.08547008547,218.27350427350427,117,1289.0808307240432,1289.0808307240432,1289.0808307240432,2.953947379757798e-05,20.224058735468983
