galaxy,ring,branch,requested_kmin,effective_kmin,kmax,psf_id,n_fit,P0,P1,P0_sigma_formal,Pr,P_fluctuation,mbar,mbar_sigma_formal,chi2,chi2_reduced,aicc,condition_number
NGC 1380,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1280_1024,25,0.9625716665137963,-0.08229348511321638,0.018182244784742396,1.9643037739237436e-05,0.9625520234760571,28.041013987364657,0.020509147521479965,688.1595611693298,29.919980920405642,692.7050157147843,18.14098444380832
NGC 1380,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_768_1024,25,0.9641030943118195,-0.08361061422122372,0.017769138260135174,1.9643037739237436e-05,0.9640834512740802,28.039287945280144,0.02001133481845953,655.413880006363,28.496255652450564,659.9593345518175,18.173254995233854
NGC 1380,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1024_1280,25,0.966993890651413,-0.0810300055974926,0.017257208108515033,1.9643037739237436e-05,0.9669742476136737,28.036037245321392,0.019376705928518236,614.7997432442689,26.730423619316042,619.3451977897234,18.202555299503608
NGC 1380,inner,normalized_union_3p5,0.03,0.03,0.25,stpsf_field_1024_768,25,0.9613754607124353,-0.08389144639845668,0.018847102062144704,1.9643037739237436e-05,0.961355817674696,28.04236411868224,0.021285543487048805,740.7825976812815,32.20793902962093,745.328052226736,18.13636224289793
NGC 1380,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_R2023111002-NRCA3_FP1-1,24,0.9630725048065768,-0.08282654106367227,0.018687191632197443,1.9643037739237436e-05,0.9630528617688375,28.040449200389272,0.02106775372959745,675.4896375610402,30.704074434592737,680.0610661324688,18.40442766139746
NGC 1380,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1280_1024,24,0.9604024107661285,-0.08191025748284003,0.018560161900748724,1.9643037739237436e-05,0.9603827677283893,28.043463618535192,0.020982716911383068,670.0918919883824,30.45872236310829,674.6633205598109,18.349906947014304
NGC 1380,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_768_1024,24,0.9619039357203903,-0.08321974076620677,0.018118366461638353,1.9643037739237436e-05,0.9618842926826511,28.041767433472945,0.020451281498331312,636.8381110505936,28.947186865936075,641.4095396220222,18.381882592323787
NGC 1380,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1024_1280,24,0.9653168896076599,-0.0807370497223253,0.01771272611585517,1.9643037739237436e-05,0.9652972465699207,28.03792184716048,0.019922721314377837,604.5845231856149,27.48111469025522,609.1559517570435,18.42242191491826
NGC 1380,inner,normalized_union_3p5,0.04,0.04,0.25,stpsf_field_1024_768,24,0.959432302330897,-0.08354436385933973,0.019313877748390777,1.9643037739237436e-05,0.9594126592931578,28.044560904137082,0.021856889340140313,726.5854053850006,33.02660933568185,731.1568339564292,18.350079513498525
NGC 1380,outer,no_winsor,0.01,0.01,0.25,stpsf_R2023111002-NRCA3_FP1-1,27,0.8919001580379422,-0.07420077718017226,0.014940810624267708,0.0011913501973191,0.8907088078406231,28.12523514844201,0.01821221355442683,1894.035612885937,75.76142451543748,1898.535612885937,17.741924450956432
NGC 1380,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1280_1024,27,0.8909613304751711,-0.07368450099198713,0.015017497963194822,0.0011913501973191,0.889769980277852,28.12638014289653,0.018325007142217187,1917.397564091184,76.69590256364737,1921.897564091184,17.72157929460401
NGC 1380,outer,no_winsor,0.01,0.01,0.25,stpsf_field_768_1024,27,0.8891369581830202,-0.0741079533208415,0.015063647852965071,0.0011913501973191,0.8879456079857011,28.128608607063686,0.018419087501083304,1936.9846982775061,77.47938793110025,1941.4846982775061,17.691351031447873
NGC 1380,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_1280,27,0.8928050479154296,-0.07218758779126912,0.014140231825059437,0.0011913501973191,0.8916136977181105,28.124132686028325,0.01721884900987015,1694.311450044412,67.77245800177647,1698.811450044412,17.737939102364404
NGC 1380,outer,no_winsor,0.01,0.01,0.25,stpsf_field_1024_768,27,0.8881113236934256,-0.07478023412269102,0.015336002098646757,0.0011913501973191,0.8869199734961065,28.129863427297707,0.018773793817171862,2011.742622565909,80.46970490263635,2016.242622565909,17.67956731583175
