galaxy,ring,branch,space,sigma,threshold_median,threshold_scale,threshold_n_pixels,lower,upper,changed_pixels,changed_fraction,subtracted_mean,n_use
NGC 1380,inner,no_winsor,none,,,,,,,0,0.0,-0.0007805632804745296,646765
NGC 1380,inner,raw_global_3p5,raw,3.5,-0.07120948284864426,0.5905730128288269,3318734.0,-2.1382150277495384,1.99579606205225,14707,0.022739325721088804,-0.0027006230329420454,646765
NGC 1380,inner,normalized_full_3p5,normalized_full,3.5,-0.029434856160153053,0.2142370706549096,3318734.0,-0.7792646034523366,0.7203948911320305,1884,0.002912959111887625,-0.001085791349488413,646765
NGC 1380,inner,normalized_union_3p5,normalized_union,3.5,-0.028431951309491894,0.21201494488817943,2586825.0,-0.77048425841812,0.7136203557991361,1995,0.0030845824990529793,-0.0011060798455958954,646765
NGC 1380,outer,no_winsor,none,,,,,,,0,0.0,-0.01089458971327842,1940060
NGC 1380,outer,raw_global_3p5,raw,3.5,-0.07120948284864426,0.5905730128288269,3318734.0,-2.1382150277495384,1.99579606205225,3849,0.0019839592589919897,-0.011096054887663211,1940060
NGC 1380,outer,normalized_full_3p5,normalized_full,3.5,-0.029434856160153053,0.2142370706549096,3318734.0,-0.7792646034523366,0.7203948911320305,4642,0.0023927095038297785,-0.011123607642369998,1940060
NGC 1380,outer,normalized_union_3p5,normalized_union,3.5,-0.028431951309491894,0.21201494488817943,2586825.0,-0.77048425841812,0.7136203557991361,4956,0.002554560168242219,-0.01114034771362719,1940060
