label,xcentroid,ycentroid,area_pix,flux_img_signed,flux_img_positive,flux_img_adopted,flux_err_img,snr,flux_jy,mag_ab,mask_brighter_than_mcut
28276,9509.47404255319,1654.2519148936171,2350,6671.025668785266,6671.025668785266,6671.025668785266,11.038438811618168,604.3450330823852,0.00015290354841721555,18.43902171188854,True
18599,7558.3877551020405,3418.7278911564626,147,1624.9351321579084,1624.9351321579084,1624.9351321579084,5.876429496621576,276.51742152136796,3.724439988551016e-05,19.972413169951217,True
21589,7620.68,3713.713333333333,150,1428.3359252166854,1428.3359252166854,1428.3359252166854,5.585286329182223,255.7319071994322,3.2738238786778054e-05,20.112427342179288,True
28176,8680.39344262295,1510.483606557377,610,1102.441895012584,1102.441895012584,1102.441895012584,6.389280096850068,172.54555729308075,2.5268569788297347e-05,20.39361396887028,True
9436,7525.9716312056735,2361.6595744680853,141,1028.0933193424326,1028.0933193424326,1028.0933193424326,4.086524282681967,251.5813557500017,2.3564459865152346e-05,20.46942189855617,True
15371,9357.809523809523,3047.374149659864,147,880.5193325401409,880.5193325401409,880.5193325401409,6.033059801831629,145.94904765784293,2.0181983562935608e-05,20.637656001957314,True
20905,9168.29411764706,3649.2843137254904,102,806.0960139289933,806.0960139289933,806.0960139289933,4.73281138061646,170.3207563332045,1.8476160490799e-05,20.733536307196673,True
28964,9204.033333333333,3186.8066666666664,150,754.2960015487787,754.2960015487787,754.2960015487787,7.080899074872391,106.52545581753999,1.728887594202994e-05,20.80564872730491,True
22914,8831.526315789473,3820.8315789473686,95,664.6890359967625,664.6890359967625,664.6890359967625,5.0109104220724525,132.64835728631027,1.5235035396952658e-05,20.94295695329223,True
8427,9077.797619047618,2146.964285714286,84,561.0581443378518,561.0581443378518,561.0581443378518,3.677805604918279,152.55241973299417,1.2859758813258623e-05,21.126983563769176,True
28534,7358.4104477611945,2022.9402985074626,134,550.9656297021344,550.9656297021344,550.9656297021344,2.9508423780162607,186.71469333869592,1.2628432870761557e-05,21.14669197230093,True
11597,7378.065573770492,2572.180327868852,61,545.281381106827,545.281381106827,545.281381106827,2.7192563744863323,200.52591812341734,1.24981467913098e-05,21.15795156935713,True
15589,8898.777777777777,3067.037037037037,27,497.1401604095479,497.1401604095479,497.1401604095479,12.282167600588574,40.47658170579959,1.1394723744357166e-05,21.258306120947505,True
21863,8193.193548387097,3734.9032258064517,62,493.052540114345,493.052540114345,493.052540114345,5.54711322020352,88.8845279592572,1.1301033256754446e-05,21.26727023985861,True
12561,7394.426829268293,2683.4024390243903,82,472.33184418895246,472.33184418895246,472.33184418895246,3.3897378979996873,139.34170086356218,1.08261035997616e-05,21.313885175456164,True
28959,8408.714285714286,3154.5,14,452.67866953328553,452.67866953328553,452.67866953328553,19.854988795426834,22.799240744852508,1.0375642112770806e-05,21.360028164266748,True
28375,8676.2,1758.2472727272727,275,446.0268142732249,446.0268142732249,446.0268142732249,5.288655090105333,84.33652916933583,1.0223177960582018e-05,21.376100820113425,True
15090,8015.4,3008.7333333333336,30,435.96275980377436,435.96275980377436,435.96275980377436,8.258922122586785,52.78688348585929,9.992504340625264e-06,21.40087975832085,True
18867,7566.184615384615,3445.9538461538464,65,402.06287411245324,402.06287411245324,402.06287411245324,3.922045863274303,102.513557497462,9.215500462886499e-06,21.488768309105794,True
10903,7628.648351648351,2503.4835164835167,91,378.5848107809792,378.5848107809792,378.5848107809792,3.852105737573233,98.27996336867994,8.677370440370758e-06,21.554095277155994,True
21874,7177.7,3734.8375,80,361.44990629896324,361.44990629896324,361.44990629896324,3.05033526506968,118.49514066143365,8.284629079870588e-06,21.604382949980902,True
24467,7277.294117647059,3945.044117647059,68,359.4140246083644,359.4140246083644,359.4140246083644,2.795680373401715,128.56048496382235,8.237965560629943e-06,21.6105156922151,True
27432,8629.245614035088,4243.035087719298,57,354.6316415458733,354.6316415458733,354.6316415458733,3.127439433355067,113.39360812670645,8.128350731299142e-06,21.6250595353443,True
